Matrícula_empregado,Sexo,Escolaridade,Satisfação_clientes_média,Absenteísmo,Distância_trabalho,Qtde_filhos,Idade,Experiência_vendas,DISC_Dominância,DISC_Influência,DISC_Estabilidade,DISC_Conformidade,Perfil_Comunicador,Perfil_Executor,Perfil_Analista,Perfil_Planejador
5149664,M,Médio,"9,00","3,5%","15,00","0,00","27,00","3,10","4,00","3,00","2,00","1,00","7,00","7,00","6,00","0,00"
2114110,F,Médio,"10,00","3,6%","18,30","0,00","25,00","6,50","3,00","4,00","0,00","0,00","8,00","9,00","1,00","1,00"
4523407,F,Médio,"8,00","1,8%","28,20","0,00","30,00","6,30","3,00","3,00","0,00","0,00","6,00","8,00","4,00","7,00"
9418255,M,Médio,"8,00","1,1%","26,20","0,00","34,00","1,10","3,00","4,00","0,00","0,00","9,00","5,00","3,00","4,00"
7321575,M,Médio,"9,00","0,1%","44,90","2,00","32,00","7,60","4,00","5,00","1,00","2,00","7,00","7,00","0,00","6,00"
1380971,F,Superior,"9,00","1,3%","16,60","0,00","32,00","5,80","4,00","4,00","2,00","1,00","8,00","7,00","9,00","1,00"
4385537,F,Médio,"8,00","1,5%","58,10","1,00","30,00","4,00","5,00","4,00","2,00","1,00","5,00","3,00","0,00","9,00"
6346454,M,Médio,"10,00","2,9%","36,60","1,00","26,00","9,10","4,00","4,00","2,00","2,00","9,00","10,00","3,00","1,00"
7681908,M,Médio,"10,00","1,7%","16,90","3,00","35,00","3,00","5,00","5,00","1,00","0,00","8,00","10,00","2,00","0,00"
9904039,M,Superior,"8,00","0,6%","11,80","3,00","29,00","11,20","3,00","4,00","2,00","1,00","4,00","6,00","5,00","1,00"
9859379,M,Médio,"8,00","6,1%","15,90","0,00","34,00","6,60","4,00","4,00","1,00","1,00","5,00","4,00","2,00","9,00"
6086431,M,Médio,"8,00","1,1%","50,50","3,00","35,00","6,80","4,00","3,00","2,00","1,00","7,00","8,00","2,00","1,00"
9418876,F,Superior,"8,00","1,1%","31,80","1,00","33,00","6,00","2,00","4,00","2,00","2,00","9,00","10,00","3,00","0,00"
8381743,M,Superior,"9,00","0,0%","16,20","1,00","26,00","3,90","4,00","4,00","0,00","1,00","8,00","7,00","4,00","3,00"
4742142,M,Superior,"8,00","1,9%","14,00","0,00","28,00","5,70","2,00","4,00","1,00","2,00","6,00","8,00","6,00","1,00"
1915225,M,Superior,"8,00","2,1%","50,80","2,00","30,00","12,10","5,00","3,00","2,00","2,00","7,00","6,00","2,00","1,00"
2766120,F,Médio,"9,00","3,8%","17,20","1,00","34,00","2,20","4,00","3,00","0,00","0,00","8,00","6,00","2,00","0,00"
3441096,F,Superior,"10,00","1,2%","8,60","2,00","30,00","4,10","4,00","5,00","1,00","0,00","10,00","7,00","3,00","5,00"
4011524,M,Superior,"9,00","0,0%","25,20","2,00","30,00","1,80","3,00","4,00","1,00","4,00","7,00","9,00","2,00","5,00"
3938221,M,Superior,"8,00","3,1%","61,80","3,00","28,00","12,10","3,00","2,00","1,00","2,00","8,00","10,00","4,00","1,00"
9499890,F,Médio,"9,00","2,7%","11,70","0,00","32,00","3,30","4,00","4,00","1,00","0,00","8,00","9,00","1,00","2,00"
8409155,M,Superior,"9,00","2,7%","33,50","0,00","33,00","10,10","3,00","4,00","0,00","1,00","8,00","6,00","0,00","1,00"
3850778,M,Médio,"10,00","0,1%","13,30","0,00","34,00","2,80","4,00","5,00","0,00","0,00","9,00","5,00","0,00","5,00"
2444247,M,Superior,"10,00","2,4%","23,00","3,00","35,00","0,20","5,00","4,00","1,00","0,00","8,00","7,00","3,00","0,00"
5994998,F,Superior,"8,00","1,6%","41,40","2,00","31,00","0,60","4,00","3,00","1,00","0,00","7,00","6,00","2,00","6,00"
2418990,F,Superior,"8,00","1,1%","25,70","2,00","28,00","0,90","2,00","4,00","0,00","0,00","7,00","10,00","6,00","4,00"
6076027,M,Superior,"10,00","3,5%","14,50","1,00","26,00","7,70","3,00","5,00","2,00","0,00","6,00","7,00","0,00","0,00"
1856830,M,Médio,"9,00","5,5%","14,80","2,00","35,00","10,60","3,00","4,00","3,00","1,00","10,00","8,00","1,00","2,00"
3880870,F,Médio,"9,00","1,3%","21,70","3,00","28,00","8,90","2,00","4,00","1,00","2,00","8,00","6,00","0,00","2,00"
3134064,M,Superior,"8,00","1,6%","37,10","1,00","27,00","5,10","5,00","4,00","3,00","2,00","7,00","9,00","5,00","7,00"
4328386,F,Médio,"9,00","1,4%","20,30","1,00","27,00","5,00","5,00","3,00","2,00","1,00","8,00","8,00","3,00","2,00"
2769546,F,Médio,"10,00","0,5%","15,30","2,00","32,00","3,10","5,00","5,00","2,00","0,00","8,00","8,00","0,00","2,00"
6638414,M,Superior,"10,00","2,2%","10,20","2,00","29,00","5,40","4,00","5,00","0,00","0,00","10,00","9,00","0,00","2,00"
5701356,M,Superior,"9,00","3,9%","11,00","3,00","29,00","0,20","4,00","4,00","2,00","2,00","9,00","10,00","1,00","2,00"
2374796,F,Médio,"8,00","1,5%","28,10","3,00","32,00","4,20","2,00","4,00","2,00","4,00","8,00","5,00","9,00","6,00"
8778655,M,Médio,"10,00","1,4%","27,70","1,00","25,00","6,80","5,00","5,00","1,00","0,00","10,00","7,00","2,00","1,00"
3703895,M,Médio,"8,00","2,6%","16,70","3,00","25,00","2,70","4,00","3,00","2,00","2,00","5,00","7,00","5,00","0,00"
2865884,M,Superior,"8,00","4,6%","14,70","1,00","35,00","0,90","4,00","4,00","1,00","4,00","8,00","9,00","1,00","2,00"
2584266,M,Médio,"9,00","0,5%","24,30","2,00","27,00","1,40","5,00","4,00","1,00","3,00","7,00","10,00","0,00","1,00"
1324410,M,Médio,"10,00","2,5%","34,90","3,00","34,00","5,50","5,00","5,00","1,00","1,00","8,00","8,00","2,00","2,00"
2124262,F,Superior,"9,00","3,0%","15,60","3,00","30,00","1,70","4,00","4,00","0,00","2,00","7,00","8,00","2,00","1,00"
8129794,M,Médio,"8,00","1,4%","15,00","3,00","32,00","2,10","4,00","4,00","1,00","0,00","7,00","7,00","4,00","2,00"
5427890,F,Médio,"10,00","1,1%","11,50","1,00","25,00","11,80","5,00","4,00","0,00","0,00","9,00","6,00","0,00","7,00"
3462929,M,Superior,"9,00","2,5%","31,50","2,00","28,00","0,80","4,00","4,00","4,00","2,00","9,00","8,00","0,00","5,00"
8433887,F,Médio,"9,00","0,7%","18,80","0,00","25,00","1,10","5,00","3,00","2,00","3,00","10,00","7,00","3,00","1,00"
6178493,M,Médio,"9,00","2,1%","17,10","1,00","30,00","5,20","5,00","5,00","4,00","3,00","10,00","7,00","4,00","1,00"
8026906,M,Superior,"10,00","3,7%","18,80","2,00","29,00","4,00","5,00","4,00","2,00","0,00","7,00","8,00","0,00","3,00"
5481866,M,Superior,"9,00","2,1%","16,20","3,00","35,00","10,00","1,00","3,00","0,00","3,00","10,00","8,00","1,00","8,00"
5152972,F,Superior,"10,00","2,6%","23,20","3,00","30,00","0,60","5,00","5,00","0,00","1,00","9,00","10,00","1,00","0,00"
1955456,M,Superior,"9,00","0,0%","9,50","1,00","25,00","3,60","5,00","4,00","1,00","1,00","8,00","7,00","0,00","0,00"
6175289,M,Médio,"8,00","0,0%","35,40","3,00","34,00","2,90","4,00","4,00","2,00","1,00","9,00","6,00","5,00","4,00"
5674225,M,Médio,"10,00","3,3%","24,70","3,00","31,00","1,00","3,00","5,00","0,00","2,00","9,00","7,00","6,00","0,00"
8077250,M,Superior,"9,00","0,0%","11,30","0,00","25,00","7,90","3,00","4,00","2,00","1,00","6,00","5,00","1,00","4,00"
9754951,M,Médio,"10,00","5,0%","8,80","3,00","28,00","2,30","4,00","4,00","0,00","0,00","8,00","6,00","8,00","5,00"
4201216,F,Superior,"8,00","3,6%","59,80","0,00","30,00","5,40","3,00","3,00","3,00","1,00","8,00","8,00","7,00","7,00"
8972900,F,Médio,"10,00","3,1%","40,30","1,00","26,00","9,90","5,00","5,00","0,00","0,00","10,00","8,00","4,00","4,00"
3675777,M,Médio,"10,00","1,5%","55,40","3,00","33,00","2,10","4,00","4,00","0,00","0,00","9,00","9,00","1,00","3,00"
6069513,M,Médio,"8,00","0,5%","21,80","0,00","30,00","11,30","4,00","3,00","1,00","1,00","6,00","7,00","2,00","4,00"
3895564,M,Médio,"8,00","1,8%","16,40","1,00","25,00","4,40","3,00","3,00","2,00","2,00","8,00","4,00","1,00","3,00"
7475805,M,Médio,"10,00","1,0%","53,00","2,00","25,00","6,40","4,00","5,00","0,00","0,00","8,00","6,00","3,00","0,00"
9716246,M,Superior,"9,00","3,7%","12,10","1,00","34,00","6,60","3,00","4,00","3,00","0,00","9,00","2,00","4,00","0,00"
9271396,M,Médio,"9,00","3,3%","12,30","3,00","33,00","2,10","4,00","4,00","1,00","1,00","7,00","10,00","4,00","0,00"
9071384,M,Médio,"8,00","2,3%","10,50","2,00","35,00","13,70","4,00","4,00","1,00","0,00","5,00","6,00","9,00","1,00"
7331449,F,Superior,"8,00","1,4%","26,60","1,00","33,00","6,00","4,00","4,00","3,00","4,00","6,00","6,00","0,00","0,00"
3476203,F,Superior,"9,00","1,3%","19,30","0,00","25,00","5,90","5,00","5,00","1,00","1,00","10,00","2,00","2,00","2,00"
2653166,M,Médio,"10,00","0,6%","19,60","1,00","28,00","7,50","5,00","4,00","2,00","2,00","9,00","6,00","0,00","3,00"
5209051,M,Superior,"9,00","4,2%","16,70","0,00","25,00","2,40","3,00","4,00","2,00","4,00","10,00","6,00","1,00","1,00"
9672813,F,Médio,"10,00","3,1%","44,30","3,00","28,00","0,10","5,00","4,00","1,00","0,00","7,00","8,00","0,00","3,00"
9347099,F,Superior,"8,00","0,6%","16,70","0,00","33,00","3,20","4,00","4,00","0,00","2,00","7,00","8,00","1,00","8,00"
3383990,M,Médio,"9,00","1,0%","12,90","0,00","28,00","5,70","4,00","4,00","2,00","2,00","6,00","10,00","1,00","4,00"
7627351,F,Superior,"10,00","0,1%","26,50","0,00","26,00","0,00","5,00","5,00","2,00","0,00","8,00","9,00","2,00","0,00"
3033801,F,Médio,"9,00","2,3%","12,50","1,00","26,00","3,20","4,00","4,00","1,00","2,00","9,00","7,00","2,00","1,00"
4595999,F,Médio,"8,00","0,6%","9,60","0,00","29,00","4,80","3,00","4,00","1,00","2,00","7,00","9,00","6,00","2,00"
3483311,F,Médio,"8,00","2,1%","44,90","2,00","28,00","2,20","4,00","4,00","1,00","0,00","9,00","7,00","0,00","6,00"
6929943,F,Superior,"9,00","0,5%","55,40","1,00","28,00","0,90","4,00","5,00","2,00","0,00","9,00","10,00","0,00","3,00"
6300513,F,Médio,"9,00","1,6%","12,30","1,00","28,00","0,90","3,00","3,00","1,00","0,00","5,00","6,00","6,00","0,00"
7241345,M,Médio,"9,00","3,9%","20,00","0,00","33,00","3,20","4,00","3,00","0,00","1,00","10,00","10,00","8,00","2,00"
7470880,F,Médio,"9,00","1,4%","20,30","1,00","34,00","9,20","4,00","5,00","0,00","0,00","7,00","9,00","2,00","7,00"
8650910,M,Médio,"9,00","2,3%","16,50","0,00","26,00","8,10","4,00","4,00","2,00","1,00","10,00","9,00","0,00","3,00"
5826214,M,Superior,"8,00","1,4%","14,20","0,00","30,00","2,20","2,00","4,00","0,00","5,00","8,00","0,00","1,00","2,00"
7265300,F,Médio,"9,00","2,0%","50,00","2,00","26,00","7,40","3,00","4,00","1,00","3,00","5,00","5,00","3,00","3,00"
3512964,M,Superior,"8,00","1,8%","30,00","2,00","27,00","0,40","3,00","4,00","0,00","0,00","6,00","5,00","6,00","1,00"
9329695,M,Superior,"8,00","2,2%","15,60","0,00","35,00","9,00","3,00","3,00","2,00","3,00","6,00","7,00","0,00","7,00"
6329100,M,Superior,"10,00","4,0%","13,50","1,00","32,00","10,00","3,00","5,00","1,00","0,00","8,00","10,00","1,00","0,00"
9471792,M,Superior,"8,00","1,6%","19,70","0,00","26,00","4,90","3,00","5,00","2,00","0,00","8,00","3,00","5,00","4,00"
2892368,M,Superior,"8,00","0,6%","36,90","3,00","31,00","9,00","3,00","3,00","1,00","2,00","8,00","10,00","3,00","9,00"
1612881,F,Superior,"8,00","2,4%","32,40","3,00","30,00","7,90","3,00","4,00","1,00","3,00","8,00","6,00","3,00","2,00"
6581763,F,Médio,"8,00","3,2%","13,20","2,00","35,00","2,50","4,00","3,00","1,00","0,00","9,00","4,00","7,00","4,00"
9726994,M,Superior,"10,00","3,1%","15,60","0,00","35,00","3,40","5,00","5,00","0,00","2,00","8,00","10,00","6,00","0,00"
8596975,F,Médio,"10,00","0,3%","12,50","0,00","27,00","6,50","4,00","5,00","1,00","0,00","10,00","9,00","9,00","2,00"
3952973,M,Superior,"10,00","0,8%","18,20","1,00","25,00","0,50","4,00","4,00","0,00","0,00","9,00","6,00","1,00","3,00"
1653462,M,Médio,"8,00","4,6%","42,00","0,00","35,00","3,20","3,00","4,00","2,00","3,00","7,00","7,00","3,00","4,00"
4178685,M,Médio,"10,00","1,3%","13,30","3,00","32,00","2,60","4,00","4,00","0,00","2,00","6,00","7,00","1,00","0,00"
3229333,M,Médio,"8,00","0,0%","35,50","2,00","32,00","9,00","5,00","3,00","2,00","2,00","7,00","10,00","0,00","2,00"
7450253,F,Médio,"8,00","1,3%","19,10","2,00","27,00","7,20","4,00","5,00","1,00","1,00","7,00","3,00","0,00","0,00"
7419042,M,Superior,"8,00","0,8%","17,00","1,00","29,00","0,60","3,00","4,00","1,00","1,00","8,00","3,00","0,00","4,00"
5749084,F,Médio,"9,00","1,7%","16,10","1,00","33,00","2,50","5,00","4,00","2,00","2,00","9,00","3,00","3,00","1,00"
2343342,F,Superior,"9,00","1,7%","8,30","1,00","35,00","7,50","4,00","4,00","0,00","2,00","7,00","9,00","0,00","3,00"
9451976,M,Médio,"10,00","3,2%","26,40","1,00","30,00","2,80","3,00","5,00","1,00","4,00","8,00","8,00","8,00","1,00"
7857907,M,Superior,"8,00","0,9%","18,20","1,00","29,00","1,70","2,00","3,00","3,00","2,00","5,00","3,00","5,00","0,00"
5950037,F,Médio,"10,00","2,7%","14,70","2,00","27,00","11,90","4,00","4,00","2,00","4,00","6,00","10,00","2,00","0,00"
5408625,M,Superior,"10,00","1,1%","14,30","2,00","30,00","6,30","4,00","4,00","0,00","0,00","9,00","8,00","0,00","0,00"
5241708,F,Médio,"9,00","2,0%","47,80","1,00","28,00","1,30","3,00","4,00","0,00","1,00","7,00","5,00","0,00","0,00"
8628868,F,Superior,"8,00","2,1%","11,20","0,00","27,00","8,60","3,00","3,00","2,00","0,00","8,00","10,00","5,00","1,00"
9003657,M,Superior,"10,00","3,4%","19,00","3,00","25,00","7,40","5,00","5,00","0,00","1,00","9,00","10,00","0,00","0,00"
7911651,M,Médio,"8,00","2,0%","15,60","1,00","34,00","9,10","5,00","4,00","3,00","2,00","5,00","3,00","1,00","3,00"
6264716,F,Superior,"9,00","3,0%","40,20","1,00","31,00","4,30","4,00","4,00","2,00","1,00","8,00","10,00","4,00","3,00"
2768988,F,Superior,"9,00","2,3%","50,30","1,00","34,00","2,00","5,00","5,00","2,00","1,00","9,00","5,00","4,00","6,00"
3603269,M,Médio,"8,00","1,5%","26,20","1,00","29,00","3,90","3,00","5,00","2,00","0,00","6,00","8,00","0,00","5,00"
2145493,M,Médio,"9,00","1,0%","18,00","2,00","31,00","1,00","4,00","4,00","0,00","0,00","6,00","7,00","2,00","1,00"
8790640,M,Médio,"9,00","1,5%","20,80","0,00","29,00","1,70","5,00","5,00","3,00","0,00","6,00","6,00","8,00","3,00"
8345735,M,Superior,"10,00","0,0%","38,50","1,00","31,00","3,00","4,00","5,00","0,00","1,00","10,00","7,00","3,00","1,00"
6558746,F,Médio,"9,00","3,5%","20,90","1,00","29,00","2,00","5,00","2,00","1,00","0,00","8,00","9,00","0,00","3,00"
4715445,M,Médio,"9,00","0,6%","23,90","0,00","27,00","0,10","3,00","4,00","1,00","0,00","10,00","6,00","6,00","0,00"
5339345,F,Superior,"10,00","0,0%","22,00","2,00","31,00","2,00","4,00","5,00","2,00","3,00","6,00","10,00","2,00","5,00"
1549256,M,Superior,"10,00","1,9%","27,40","3,00","32,00","3,50","3,00","5,00","0,00","3,00","8,00","6,00","6,00","1,00"
1166928,M,Superior,"10,00","3,6%","12,60","3,00","30,00","10,70","2,00","4,00","1,00","0,00","8,00","10,00","0,00","3,00"
5032541,M,Superior,"10,00","2,2%","20,50","3,00","25,00","4,30","5,00","5,00","2,00","0,00","10,00","10,00","1,00","0,00"
7601154,F,Superior,"8,00","1,2%","15,60","1,00","28,00","6,20","2,00","4,00","0,00","2,00","10,00","8,00","4,00","1,00"
2890669,M,Médio,"8,00","2,6%","21,40","1,00","30,00","4,40","2,00","4,00","2,00","1,00","7,00","8,00","1,00","1,00"
2639913,F,Médio,"9,00","2,3%","15,50","2,00","26,00","5,20","2,00","3,00","2,00","0,00","6,00","3,00","0,00","3,00"
2314346,F,Médio,"10,00","0,6%","35,80","2,00","25,00","5,40","5,00","4,00","1,00","0,00","10,00","7,00","3,00","0,00"
7512584,M,Superior,"9,00","0,0%","9,40","0,00","26,00","6,30","4,00","4,00","1,00","2,00","7,00","8,00","2,00","2,00"
7096712,M,Superior,"9,00","0,0%","10,10","0,00","33,00","10,80","3,00","4,00","0,00","2,00","8,00","6,00","2,00","6,00"
7073166,M,Superior,"8,00","1,9%","61,70","3,00","35,00","5,50","4,00","4,00","2,00","1,00","10,00","10,00","3,00","4,00"
7181419,M,Superior,"9,00","0,0%","24,10","3,00","32,00","6,90","4,00","3,00","1,00","2,00","7,00","10,00","0,00","2,00"
5570553,M,Médio,"8,00","2,3%","13,60","2,00","27,00","0,40","5,00","4,00","0,00","0,00","7,00","9,00","1,00","3,00"
6180468,M,Superior,"8,00","2,5%","18,80","2,00","31,00","4,10","4,00","4,00","2,00","3,00","9,00","10,00","2,00","6,00"
6820294,F,Médio,"9,00","0,0%","9,20","3,00","30,00","8,50","5,00","5,00","0,00","1,00","6,00","8,00","2,00","9,00"
8390939,M,Superior,"9,00","2,3%","14,30","3,00","33,00","0,40","4,00","4,00","2,00","2,00","7,00","8,00","8,00","0,00"
2112888,M,Superior,"8,00","1,7%","24,70","3,00","26,00","11,00","2,00","3,00","1,00","2,00","5,00","10,00","4,00","2,00"
6105149,F,Superior,"9,00","2,6%","14,30","0,00","31,00","2,20","5,00","4,00","1,00","2,00","7,00","7,00","1,00","1,00"
8037300,M,Médio,"10,00","0,0%","39,20","3,00","28,00","5,90","5,00","5,00","1,00","1,00","6,00","7,00","0,00","5,00"
3204355,M,Médio,"9,00","0,1%","13,30","0,00","33,00","3,40","5,00","4,00","2,00","0,00","5,00","4,00","1,00","0,00"
6074379,M,Superior,"8,00","5,1%","21,30","2,00","29,00","2,80","4,00","3,00","3,00","0,00","4,00","3,00","5,00","2,00"
2323190,F,Médio,"8,00","4,0%","17,00","3,00","33,00","9,80","4,00","3,00","1,00","1,00","6,00","8,00","7,00","1,00"
6403960,M,Médio,"10,00","1,4%","17,90","0,00","28,00","6,30","2,00","4,00","2,00","0,00","6,00","9,00","1,00","2,00"
3774065,M,Superior,"8,00","2,6%","25,20","2,00","29,00","4,80","5,00","4,00","1,00","2,00","6,00","4,00","4,00","1,00"
3994057,M,Médio,"9,00","3,1%","11,80","0,00","30,00","0,90","4,00","4,00","0,00","1,00","5,00","7,00","0,00","2,00"
3572661,M,Superior,"10,00","2,1%","15,30","0,00","35,00","3,10","4,00","4,00","0,00","1,00","7,00","9,00","7,00","1,00"
6746626,M,Superior,"10,00","4,6%","10,90","2,00","34,00","3,50","3,00","5,00","0,00","0,00","9,00","8,00","1,00","0,00"
4115613,M,Superior,"8,00","2,7%","24,30","1,00","29,00","1,50","4,00","4,00","2,00","0,00","8,00","3,00","4,00","0,00"
1601660,M,Médio,"9,00","3,2%","21,80","3,00","30,00","4,80","4,00","3,00","0,00","3,00","8,00","10,00","4,00","1,00"
6428868,M,Superior,"8,00","4,0%","32,40","1,00","35,00","7,60","3,00","4,00","0,00","0,00","8,00","6,00","0,00","10,00"
2885131,M,Superior,"10,00","0,6%","19,60","1,00","28,00","1,50","5,00","5,00","0,00","0,00","8,00","9,00","4,00","7,00"
8158227,F,Superior,"8,00","0,7%","35,90","2,00","32,00","8,40","4,00","4,00","3,00","2,00","7,00","10,00","0,00","3,00"
6018948,M,Superior,"9,00","2,6%","12,20","3,00","27,00","7,40","5,00","3,00","4,00","2,00","7,00","9,00","0,00","1,00"
5741212,F,Médio,"10,00","1,2%","19,70","3,00","35,00","7,10","5,00","5,00","0,00","0,00","9,00","9,00","0,00","1,00"
4037878,M,Superior,"8,00","0,7%","26,80","3,00","27,00","2,30","4,00","3,00","2,00","0,00","6,00","6,00","5,00","3,00"
5198026,F,Superior,"8,00","4,1%","46,40","3,00","28,00","2,30","4,00","5,00","3,00","2,00","5,00","8,00","1,00","3,00"
2896390,F,Médio,"9,00","4,3%","19,00","3,00","25,00","12,00","3,00","4,00","1,00","3,00","7,00","4,00","0,00","1,00"
2745170,F,Superior,"10,00","0,6%","46,10","0,00","26,00","12,20","5,00","5,00","0,00","0,00","9,00","8,00","0,00","3,00"
7468851,M,Superior,"9,00","1,2%","60,10","1,00","35,00","4,30","2,00","5,00","0,00","1,00","8,00","9,00","1,00","3,00"
1026354,M,Superior,"10,00","2,8%","19,00","2,00","30,00","12,70","4,00","5,00","0,00","2,00","6,00","10,00","3,00","0,00"
3219102,F,Superior,"9,00","2,3%","26,00","0,00","34,00","9,30","4,00","4,00","0,00","0,00","6,00","6,00","3,00","4,00"
3178270,M,Superior,"8,00","0,0%","13,80","2,00","33,00","6,50","5,00","4,00","2,00","0,00","5,00","10,00","7,00","0,00"
9031966,F,Superior,"10,00","2,2%","9,30","0,00","25,00","7,00","3,00","5,00","0,00","0,00","7,00","7,00","5,00","0,00"
2036767,M,Superior,"8,00","4,4%","18,10","2,00","26,00","5,30","4,00","4,00","2,00","3,00","10,00","6,00","3,00","0,00"
7553846,M,Superior,"10,00","1,9%","12,40","1,00","28,00","2,10","5,00","5,00","0,00","2,00","9,00","8,00","1,00","2,00"
7087528,F,Médio,"10,00","1,7%","24,30","2,00","34,00","8,40","5,00","4,00","1,00","0,00","9,00","7,00","0,00","3,00"
8019303,M,Médio,"9,00","0,0%","35,20","3,00","33,00","2,80","5,00","4,00","2,00","2,00","8,00","8,00","1,00","3,00"
3164837,M,Médio,"8,00","2,9%","33,20","2,00","29,00","12,80","2,00","4,00","2,00","2,00","7,00","5,00","3,00","0,00"
9840582,M,Médio,"10,00","1,7%","13,00","1,00","27,00","6,00","3,00","5,00","0,00","1,00","10,00","7,00","4,00","0,00"
1032782,F,Superior,"10,00","2,1%","30,10","2,00","31,00","11,20","5,00","4,00","0,00","0,00","9,00","10,00","0,00","6,00"
4432250,M,Superior,"8,00","2,9%","24,00","1,00","29,00","6,50","4,00","3,00","3,00","2,00","5,00","2,00","2,00","4,00"
4814171,M,Superior,"10,00","2,5%","14,60","2,00","35,00","4,10","5,00","4,00","0,00","0,00","9,00","10,00","0,00","1,00"
9316798,F,Superior,"10,00","1,3%","49,90","1,00","30,00","11,40","4,00","5,00","0,00","1,00","7,00","6,00","3,00","3,00"
4159273,F,Superior,"8,00","3,0%","10,50","0,00","30,00","9,60","2,00","3,00","3,00","3,00","8,00","7,00","7,00","0,00"
7820442,M,Médio,"10,00","3,2%","19,30","0,00","28,00","4,60","4,00","5,00","2,00","2,00","9,00","10,00","0,00","1,00"
6972357,F,Médio,"9,00","2,4%","19,50","3,00","25,00","5,70","5,00","4,00","0,00","1,00","7,00","4,00","5,00","0,00"
8692889,M,Superior,"9,00","0,3%","57,50","3,00","26,00","4,40","4,00","4,00","2,00","3,00","9,00","7,00","0,00","3,00"
6838114,F,Superior,"10,00","1,9%","34,20","2,00","25,00","4,00","5,00","5,00","0,00","0,00","8,00","10,00","1,00","5,00"
8121591,M,Superior,"9,00","1,9%","22,00","1,00","26,00","5,90","4,00","3,00","1,00","3,00","10,00","10,00","6,00","2,00"
5335370,M,Superior,"9,00","1,4%","15,70","0,00","32,00","3,00","3,00","4,00","0,00","1,00","8,00","8,00","0,00","3,00"
2396994,F,Médio,"10,00","2,1%","23,70","0,00","28,00","7,00","4,00","4,00","0,00","2,00","10,00","8,00","0,00","6,00"
6262826,F,Superior,"9,00","0,4%","57,10","3,00","25,00","3,90","5,00","4,00","2,00","0,00","7,00","9,00","1,00","7,00"
9259844,F,Superior,"8,00","5,2%","13,50","1,00","34,00","1,80","4,00","4,00","0,00","3,00","6,00","7,00","0,00","0,00"
